-80.75020624999999	174.654328125	81.733022265625
-80.4688875	174.54560625	82.43824257812499
-79.88271875	174.336465625	83.85633164062499
-79.57708124999999	174.2367375	84.57003320312499
-79.2428125	173.461165625	85.07003007812499
-78.95680937499999	174.058559375	85.990255078125
-78.642809375	173.979996875	86.69532070312499
-78.286490625	173.21339687500003	87.20267851562498
-77.6625453125	173.76056562500003	88.826492578125
-77.2868421875	173.00327812500004	89.34105351562499
-77.24241562499999	172.30295312500002	89.13912382812498
-76.49389375	171.468228125	90.37637695312499
-76.2085484375	172.13266875	91.28476445312498
-75.794428125	171.368146875	91.80905976562498
-75.446175	171.328321875	92.52073320312498
-75.01913124999999	170.572971875	93.052836328125
-74.73469999999999	171.258003125	93.951145703125
-73.931871875	170.48310625000002	95.20888789062498
-73.931871875	170.48310625000002	95.20888789062498
-73.3812234375	168.99164375	95.562323828125
-72.740409375	169.70664687500002	97.178133203125
-72.26375	168.95507187500002	97.71896914062499
-71.89510937499999	168.957184375	98.42815039062498
-71.89510937499999	168.957184375	98.42815039062498
-71.1375515625	168.96842187500002	99.88065039062501
-70.745415625	168.97798437499998	100.62719101562499
-70.224253125	168.239965625	101.24363164062498
-70.09153281249999	167.476984375	101.10774101562498
-69.14180156249999	166.738125	102.48635664062499
-69.14180156249999	166.738125	102.48635664062499
-68.3157296875	166.794415625	104.015853515625
-68.3157296875	166.794415625	104.015853515625
-67.3197125	166.09851875	105.422978515625
-67.3197125	166.09851875	105.422978515625
-67.1603890625	165.3097625	105.29496289062497
-65.8363859375	165.472753125	107.61838789062499
-65.8363859375	165.472753125	107.61838789062499
-65.2081421875	164.7382	108.26753476562499
-64.740653125	164.81245625	109.04950976562498
-64.08694999999999	164.09788125	109.70727851562499
-64.08694999999999	164.09788125	109.70727851562499
-62.712371874999995	162.65381562500002	111.01569414062499
-62.4287875	163.592125	111.90861601562499
-62.4287875	163.592125	111.90861601562499
-61.7102296875	162.883121875	112.563797265625
-61.204967187499996	163.017425	113.325162890625
-60.4554671875	162.33741562499998	113.98322851562499
-60.4554671875	162.33741562499998	113.98322851562499
-58.602881249999996	161.98406562500003	116.16709726562499
-58.602881249999996	161.98406562500003	116.16709726562499
-57.79663906249999	161.30729062500004	116.82864726562498
-57.79663906249999	161.30729062500004	116.82864726562498
-57.23268906249999	161.49358125	117.59757226562499
-56.4018203125	160.84065312500002	118.266919140625
-56.4018203125	160.84065312500002	118.266919140625
-54.39294218749999	160.627775	120.45399101562498
-54.39294218749999	160.627775	120.45399101562498
-54.39294218749999	160.627775	120.45399101562498
-53.51715312499999	159.97968125	121.13218789062499
-52.924601562499994	160.23539687500002	121.874012890625
-52.01940468749999	159.621325	122.55449414062498
-52.01940468749999	159.621325	122.55449414062498
-50.77339375	158.08185625000002	123.169119140625
-49.83877968749999	159.586875	124.73104414062499
-49.83877968749999	159.586875	124.73104414062499
-48.873765625	158.98168124999998	125.408134765625
-48.219429687499996	159.305728125	126.14929726562498
-47.2252796875	158.73635937500003	126.81882539062498
-47.2252796875	158.73635937500003	126.81882539062498
-46.88255	157.813896875	126.74650351562498
-45.156246874999994	157.5898	128.134187890625
-45.156246874999994	157.5898	128.134187890625
-43.7711421875	158.353809375	129.55163476562498
-43.7711421875	158.353809375	129.55163476562498
-43.073992187500004	158.760621875	130.23068789062498
-41.556374999999996	157.323771875	130.800025390625
-41.556374999999996	157.323771875	130.800025390625
-40.4050796875	156.815140625	131.39466601562498
-39.67439765625	157.26916875	132.05159414062499
-38.49269375	156.809475	132.61421289062497
-38.49269375	156.809475	132.61421289062497
-38.031784375	155.870571875	132.515047265625
-36.04212421875	155.911940625	133.659050390625
-36.04212421875	155.911940625	133.659050390625
-34.49946796875	156.9695	134.864672265625
-34.49946796875	156.9695	134.864672265625
-33.71499062499999	157.52284375	135.449331640625
-31.924240624999996	156.22624687500002	135.75335351562498
-31.924240624999996	156.22624687500002	135.75335351562498
-30.603539062499994	155.867753125	136.15222539062498
-30.603539062499994	155.867753125	136.15222539062498
-29.8047359375	156.464065625	136.69771289062498
-28.4727140625	156.14605625000002	137.05645976562496
-27.923905468749997	155.21513125	136.86813789062498
-26.553099218749995	154.90637500000003	137.18991914062497
-25.74704765625	155.54634375	137.70109726562498
-24.369956249999998	155.28239062500003	137.989362890625
-24.369956249999998	155.28239062500003	137.989362890625
-23.783262499999996	154.35895000000002	137.765725390625
-21.557907812499995	154.78015625	138.50884726562498
-21.557907812499995	154.78015625	138.50884726562498
-20.139613281249996	154.55930625	138.740641015625
-19.944567968749997	156.173565625	139.41000039062496
-19.944567968749997	156.173565625	139.41000039062496
-17.102921484375	155.78268749999998	139.82706601562498
-17.102921484375	155.78268749999998	139.82706601562498
-15.661560156249998	155.59764375	140.013112890625
-15.661560156249998	155.59764375	140.013112890625
-14.866848046874997	156.34330624999998	140.406431640625
-12.782881249999997	155.2894	140.33326289062498
-12.782881249999997	155.2894	140.33326289062498
-11.32627109375	155.15258125	140.46786289062496
-11.32627109375	155.15258125	140.46786289062496
-10.545629296875	155.93290312500002	140.83395351562498
-8.412952343749998	154.94715000000002	140.68170351562497
-8.412952343749998	154.94715000000002	140.68170351562497
-6.933383203125	154.873178125	140.76310664062498
-6.166206835937499	155.68499375000002	141.09932226562498
-4.708385058593749	155.63263750000002	141.146056640625
-3.99708037109375	154.76667812500003	140.856975390625
-3.99708037109375	154.76667812500003	140.856975390625
-2.519838525390625	154.73315	140.868300390625
-1.7710112548828125	155.56851875000004	141.171897265625
-0.30944565429687504	155.5673375	141.155812890625
0.4229697021484374	154.72909062500003	140.83388164062498
1.9075971923828126	154.75695625	140.78603476562498
1.9075971923828126	154.75695625	140.78603476562498
2.6370968505859373	155.6229	141.06317226562498
4.097093652343751	155.674009375	140.989406640625
4.84989765625	154.86507187499998	140.633206640625
6.330077734374999	154.950653125	140.52419726562496
6.330077734374999	154.950653125	140.52419726562496
8.483918359375	155.93425312500003	140.64750976562496
9.2482673828125	155.16079375	140.26211914062497
9.2482673828125	155.16079375	140.26211914062497
10.706494921874999	155.29568125	140.106353515625
10.706494921874999	155.29568125	140.106353515625
12.811934765624999	156.33980625	140.152525390625
13.590463281249997	155.60013750000002	139.738747265625
13.590463281249997	155.60013750000002	139.738747265625
15.037917187499998	155.78100625000002	139.52813789062498
15.037917187499998	155.78100625000002	139.52813789062498
17.880360546875	156.17052187500002	139.064278515625
